STATE/UT,DISTRICT,YEAR,murder,rape,kidnap,theft,other,total_ipc
22,338,2018,83,42,29,1815,1344,4901
22,339,2018,58,16,13,917,687,2832
22,428,2018,61,34,30,2222,1092,4398
22,459,2018,74,22,29,1287,926,3681
22,509,2018,210,218,189,29118,6850,32770
22,510,2018,8,4,8,3912,100,2222
22,525,2018,104,53,43,5386,2869,8661
22,526,2018,5,1,3,2038,116,1247
22,524,2018,82,37,24,2055,1529,4567
22,532,2018,93,23,29,1363,1479,4778
22,533,2018,31,11,10,518,463,1501
22,538,2018,43,14,34,3307,545,3813
22,537,2018,91,36,33,1329,1195,4480
22,540,2018,61,12,26,3992,840,4686
22,559,2018,54,22,22,992,911,3072
22,573,2018,53,12,17,1009,288,2767
22,597,2018,142,92,110,12792,2924,14467
22,598,2018,2,1,1,767,33,455
22,596,2018,172,66,46,3477,1822,7183
22,606,2018,46,17,6,766,592,2061
22,631,2018,19,26,15,600,447,1561
22,655,2018,52,42,21,1472,573,2909
22,662,2018,66,30,21,2675,1226,4634
22,694,2018,7,8,2,329,220,795
22,706,2018,18,24,12,1079,448,1684
22,705,2018,88,63,48,1736,1403,4720
22,741,2018,101,74,103,6370,1703,9479
22,740,2018,148,71,50,2874,1264,5792
22,803,2018,39,26,26,1982,1513,4369
22,804,2018,30,20,22,1093,588,2222
22,811,2018,79,43,34,2274,1565,4899
23,109,2018,16,3,14,79,105,327
23,138,2018,13,0,2,8,17,74
23,156,2018,19,2,5,37,64,131
23,158,2018,0,0,0,0,0,2
23,314,2018,31,9,43,172,237,725
23,315,2018,44,12,60,465,376,1191
23,668,2018,14,2,6,53,51,139
23,735,2018,3,0,2,8,10,27
23,750,2018,46,9,44,135,148,648
23,773,2018,5,1,0,18,30,85
24,256,2018,13,1,10,67,38,130
24,258,2018,4,2,2,26,8,37
24,260,2018,17,10,9,327,114,533
24,326,2018,38,18,7,206,56,339
24,410,2018,32,34,19,739,133,896
24,412,2018,13,16,5,59,38,154
24,636,2018,15,7,4,147,93,229
25,10,2018,16,39,1,946,173,976
25,137,2018,4,7,1,171,13,151
25,427,2018,3,9,4,203,43,217
25,460,2018,3,8,0,82,63,147
25,468,2018,8,8,2,255,34,265
25,483,2018,2,2,1,51,7,62
25,648,2018,2,0,0,49,29,78
25,670,2018,3,4,0,81,16,93
26,212,2018,65,6,31,496,43,558
26,419,2018,4,0,0,12,11,21
26,424,2018,28,6,5,119,32,181
26,465,2018,0,0,0,3,3,9
26,501,2018,23,1,3,46,4,82
26,502,2018,14,1,0,52,29,84
26,583,2018,4,1,0,12,1,18
26,584,2018,10,2,1,18,17,55
26,765,2018,3,1,0,11,22,36
26,808,2018,5,0,4,85,10,95
26,812,2018,0,1,0,50,20,63
27,32,2018,53,47,49,951,1064,2543
27,54,2018,32,50,47,880,284,2803
27,67,2018,35,29,8,407,643,1513
27,84,2018,12,23,22,362,224,1059
27,88,2018,47,58,46,305,1272,2078
27,113,2018,30,34,24,453,839,1834
27,117,2018,10,5,2,64,71,463
27,173,2018,26,35,35,559,1178,2301
27,189,2018,53,36,45,2872,783,4056
27,190,2018,65,18,21,1366,475,1912
27,193,2018,16,13,8,105,109,686
27,206,2018,51,26,24,437,824,1832
27,249,2018,14,8,4,55,95,481
27,253,2018,70,48,45,506,349,2126
27,323,2018,24,25,29,415,573,1384
27,335,2018,74,36,64,624,266,2220
27,358,2018,34,12,12,722,327,1531
27,371,2018,24,38,29,226,575,1360
27,376,2018,27,46,15,166,27,1630
27,402,2018,53,30,31,321,828,1399
27,403,2018,91,66,58,725,516,2300
27,417,2018,19,25,33,385,967,1380
27,434,2018,54,47,28,376,636,1469
27,482,2018,47,12,8,109,62,384
27,492,2018,83,90,51,633,742,2448
27,544,2018,33,34,25,284,196,1114
27,557,2018,26,26,21,213,337,840
27,558,2018,11,14,17,189,345,720
27,600,2018,25,37,31,1094,1491,2930
27,632,2018,27,19,14,194,186,715
27,640,2018,54,38,23,814,870,2247
27,653,2018,49,33,13,898,993,2377
27,708,2018,7,15,3,178,183,455
27,721,2018,2,1,4,662,107,504
27,722,2018,8,1,2,294,112,304
27,729,2018,48,38,17,439,367,1357
29,26,2018,55,15,54,1095,673,2327
29,26,2018,31,10,23,178,160,693
29,72,2018,26,12,7,167,222,705
29,77,2018,18,20,19,253,133,803
29,93,2018,50,20,44,1130,804,2206
29,231,2018,19,15,13,348,328,895
29,234,2018,20,13,16,386,282,998
29,238,2018,59,30,30,773,493,1992
29,240,2018,13,1,0,91,284,401
29,283,2018,57,24,25,329,245,938
29,305,2018,37,35,22,459,320,1529
29,336,2018,79,51,110,1811,1011,3886
29,385,2018,28,24,23,720,340,1469
29,407,2018,25,12,19,440,269,1089
29,467,2018,83,46,115,1388,963,3148
29,467,2018,20,14,21,295,255,789
29,489,2018,37,13,11,221,278,824
29,500,2018,36,19,24,354,203,1106
29,507,2018,26,12,12,307,183,784
29,578,2018,47,35,44,957,812,2597
29,639,2018,10,10,11,303,276,886
29,656,2018,48,34,23,611,673,1836
29,661,2018,30,20,28,885,526,1684
29,665,2018,24,14,7,206,155,796
29,737,2018,37,18,17,207,234,933
30,11,2018,47,45,102,1689,3082,6339
30,18,2018,109,88,142,2815,2026,8335
30,65,2018,35,42,50,279,745,2310
30,69,2018,39,52,45,685,1224,3032
30,71,2018,18,20,24,467,1336,2849
30,91,2018,63,74,100,1856,4028,7203
30,95,2018,37,42,68,1679,2393,4808
30,106,2018,38,48,29,863,1746,4054
30,121,2018,21,33,70,574,1170,3101
30,155,2018,36,40,104,1187,1353,4533
30,157,2018,16,37,43,507,1098,2759
30,187,2018,35,21,61,1770,2574,4603
30,207,2018,54,21,64,921,1005,3616
30,219,2018,23,26,50,218,1145,2033
30,241,2018,4,2,4,743,315,745
30,252,2018,41,70,66,882,1705,4632
30,291,2018,56,33,35,496,1550,3354
30,330,2018,17,20,64,5464,2214,6455
30,331,2018,15,25,69,1637,1183,3517
30,329,2018,67,35,110,2529,4811,9051
30,332,2018,17,15,52,3400,1529,5435
30,334,2018,6,4,11,279,413,993
30,340,2018,25,13,27,370,1615,2472
30,355,2018,58,44,66,922,1076,3368
30,359,2018,34,40,44,920,1476,3859
30,363,2018,16,19,43,1691,716,3216
30,361,2018,14,32,31,609,894,3029
30,387,2018,39,33,64,1174,2557,3771
30,438,2018,42,24,66,2133,1479,3908
30,437,2018,37,34,30,463,706,1919
30,523,2018,37,33,64,906,1895,3775
30,565,2018,34,43,96,848,2874,4704
30,592,2018,21,49,54,300,652,1847
30,621,2018,17,12,48,420,717,2159
30,664,2018,25,16,50,1035,2252,3435
30,690,2018,45,40,48,997,2130,4202
30,698,2018,29,17,40,372,579,1834
30,758,2018,16,22,50,740,1062,3203
30,767,2018,68,91,174,1547,2599,6716
31,221,2018,6,5,2,179,103,351
31,551,2018,1,1,0,16,13,41
31,712,2018,3,9,1,87,56,195
31,806,2018,2,5,1,60,43,143
32,145,2018,100,35,43,3453,7478,11829
32,146,2018,0,0,1,518,224,539
32,147,2018,74,21,29,1370,1489,3457
32,160,2018,88,14,63,2882,6566,10998
32,161,2018,20,9,17,1331,2444,4180
32,171,2018,63,16,56,1017,4289,6509
32,202,2018,57,12,49,505,1918,4696
32,213,2018,56,13,53,897,2739,4627
32,226,2018,60,21,57,1527,5378,8006
32,375,2018,75,24,18,856,4843,6916
32,384,2018,30,8,42,972,2732,4735
32,393,2018,21,4,13,692,1553,2464
32,443,2018,54,20,44,723,2816,5080
32,471,2018,55,18,32,655,2831,4791
32,472,2018,39,4,24,1137,1299,2470
32,522,2018,48,10,28,515,3003,4133
32,531,2018,46,19,49,708,2881,4625
32,549,2018,6,4,4,298,800,1371
32,582,2018,29,26,31,697,1953,3138
32,594,2018,39,4,34,414,1978,3032
32,626,2018,45,6,28,548,1660,2907
32,649,2018,71,35,112,814,3050,7381
32,650,2018,29,22,32,589,1150,2313
32,702,2018,36,1,43,649,1634,2888
32,742,2018,66,7,29,1242,5003,7420
32,743,2018,29,7,35,622,3592,4992
32,744,2018,90,42,68,1159,4912,7822
32,745,2018,20,8,16,534,893,1574
32,746,2018,37,17,22,574,2689,4116
32,747,2018,32,20,34,679,2757,4625
32,748,2018,26,6,14,308,1241,2770
32,749,2018,72,11,48,1341,3121,5508
32,761,2018,1,0,0,77,47,98
32,760,2018,55,11,28,581,2563,3598
32,762,2018,15,2,10,953,2349,3273
32,787,2018,78,21,53,991,4753,7050
32,792,2018,84,58,64,740,4031,6631
32,794,2018,41,17,52,981,2425,4271
33,197,2018,20,32,18,116,94,417
33,551,2018,28,46,27,222,182,993
33,712,2018,36,45,34,391,410,1506
33,806,2018,73,81,67,582,641,2420
34,5,2018,149,42,229,3921,1676,6925
34,14,2018,169,62,162,1612,1085,4069
34,16,2018,176,49,144,1833,1834,5161
34,21,2018,45,18,51,302,209,1040
34,40,2018,37,11,29,204,155,822
34,44,2018,95,24,60,450,666,1760
34,45,2018,108,11,53,290,1183,2112
34,50,2018,75,19,51,431,568,1539
34,51,2018,64,24,64,338,359,1217
34,55,2018,51,12,33,375,172,936
34,58,2018,21,12,21,112,110,351
34,59,2018,61,35,40,356,832,1830
34,66,2018,69,23,83,520,1616,2986
34,70,2018,175,46,155,1439,2664,5222
34,76,2018,39,7,18,200,375,999
34,105,2018,112,30,92,524,404,2295
34,119,2018,123,28,77,504,1582,3568
34,140,2018,29,4,11,293,395,1129
34,153,2018,37,22,20,149,119,528
34,195,2018,49,15,20,202,270,797
34,227,2018,84,20,80,574,697,1984
34,228,2018,82,19,89,781,893,2408
34,229,2018,55,23,58,496,569,1733
34,233,2018,84,23,61,347,419,1433
34,235,2018,113,16,53,364,680,1819
34,239,2018,141,27,114,992,1259,3009
34,241,2018,22,2,11,3086,836,2632
34,261,2018,81,22,70,3532,756,3622
34,263,2018,187,30,199,2460,1770,4888
34,264,2018,69,6,25,336,248,1059
34,270,2018,69,27,54,362,334,1395
34,273,2018,115,46,150,1161,519,2892
34,288,2018,44,9,21,59,165,450
34,294,2018,89,42,64,408,804,2114
34,297,2018,82,17,62,460,361,1447
34,320,2018,52,20,38,308,376,1144
34,337,2018,57,6,34,189,561,1106
34,351,2018,68,19,47,475,527,2230
34,356,2018,56,7,25,319,431,1011
34,379,2018,58,11,42,178,489,1160
34,381,2018,65,26,67,333,782,2084
34,382,2018,207,72,296,3009,3164,8885
34,383,2018,68,19,40,190,366,905
34,400,2018,68,26,46,332,684,1674
34,414,2018,114,58,95,703,1024,2768
34,449,2018,35,6,15,85,562,976
34,457,2018,32,16,12,139,183,495
34,466,2018,162,82,389,7151,4696,13707
34,474,2018,33,17,26,107,362,807
34,477,2018,29,12,26,160,231,652
34,478,2018,116,9,88,567,834,2207
34,490,2018,120,24,76,1426,1130,3911
34,491,2018,39,19,50,325,204,1110
34,494,2018,191,50,178,2166,1715,5025
34,499,2018,67,19,23,415,395,1294
34,503,2018,168,75,179,1792,2416,5093
34,514,2018,218,40,135,1393,1519,3892
34,585,2018,61,41,108,389,1158,2470
34,592,2018,75,33,92,585,840,2483
34,604,2018,78,38,60,427,886,2228
34,627,2018,73,46,107,791,930,2252
34,645,2018,76,8,31,832,1235,2737
34,657,2018,18,9,40,167,306,823
34,672,2018,145,68,121,532,1041,2640
34,682,2018,29,6,16,119,90,390
34,687,2018,38,12,32,247,279,765
34,701,2018,121,53,138,908,1479,3275
34,707,2018,56,26,30,255,247,969
34,723,2018,26,2,11,156,83,433
34,728,2018,69,25,54,553,552,1902
34,777,2018,92,36,78,421,550,1583
34,786,2018,76,12,59,1790,1331,3739
35,17,2018,13,2,7,83,77,252
35,49,2018,7,2,3,25,14,65
35,135,2018,2,2,6,46,22,94
35,136,2018,3,2,4,31,26,79
35,191,2018,47,20,65,1286,501,2458
35,295,2018,87,24,61,1117,298,2522
35,527,2018,29,9,22,364,379,892
35,581,2018,6,0,4,66,37,178
35,586,2018,6,0,0,41,76,160
35,641,2018,0,0,0,25,7,37
35,739,2018,10,3,3,78,104,241
35,770,2018,50,22,67,601,684,1749
35,781,2018,3,1,5,48,55,129
36,0,2018,239,192,317,2966,4973,11247
36,1,2018,282,308,280,3592,6353,13920
36,38,2018,50,20,18,451,855,1676
36,64,2018,60,46,21,397,265,1460
36,108,2018,127,58,46,755,582,2526
36,122,2018,117,61,87,1073,969,4128
36,162,2018,61,141,108,405,969,2499
36,178,2018,48,47,50,275,656,1551
36,184,2018,64,47,46,1105,292,2246
36,303,2018,124,54,50,1382,1380,3844
36,306,2018,111,46,105,1784,2609,5487
36,307,2018,5,0,3,1043,62,666
36,341,2018,170,334,299,5969,5419,12992
36,408,2018,8,0,0,205,16,139
36,429,2018,74,35,116,6954,4680,13005
36,481,2018,102,130,92,644,1313,2798
36,513,2018,168,308,194,1085,934,6302
36,520,2018,130,178,216,2521,1312,7247
36,574,2018,139,56,57,616,1082,2933
36,599,2018,73,60,118,812,1522,3887
36,602,2018,51,61,23,556,888,1744
36,666,2018,11,2,6,301,35,257
36,691,2018,4,1,6,195,18,135
36,779,2018,81,78,74,657,993,2730
0,31,2018,10,12,16,336,374,859
0,548,2018,0,0,1,12,9,23
6,139,2018,23,20,50,4262,1040,3931
8,175,2018,9,6,17,157,154,401
10,180,2018,2,0,2,121,23,192
10,216,2018,0,0,2,26,13,56
11,128,2018,0,0,0,0,1,107
11,131,2018,38,30,84,2909,855,3100
11,166,2018,1,0,0,2,12,30
11,192,2018,620,466,1567,40201,17896,49350
11,221,2018,50,73,191,5196,1542,5540
11,223,2018,0,0,0,0,23,170
11,276,2018,6,0,6,1645,80,951
11,313,2018,1,0,1,163,423,530
11,547,2018,10,3,19,1452,817,1859
11,551,2018,32,20,80,1995,1458,3113
11,555,2018,104,32,210,3265,1489,4514
11,556,2018,56,59,137,3855,1354,4204
11,560,2018,91,59,355,4034,1873,5237
11,712,2018,42,37,70,4220,1885,4821
11,715,2018,72,61,182,4612,2142,5904
11,716,2018,63,38,87,2399,1998,3945
11,724,2018,0,0,0,0,13,39
11,806,2018,54,54,145,4454,1931,5286
20,456,2018,1,2,1,19,53,95
28,386,2018,5,1,2,156,335,727
28,593,2018,33,7,15,1320,2333,4262
2,3,2019,96,67,73,922,1762,5312
2,29,2019,144,22,68,1294,1814,5181
2,154,2019,87,33,74,2684,2582,7268
2,172,2019,93,27,57,1032,2327,5510
2,174,2019,201,82,168,8136,2487,14841
2,222,2019,98,47,80,2725,1652,8660
2,280,2019,7,0,0,338,22,214
2,281,2019,150,40,79,2759,2873,9806
2,309,2019,158,47,108,11210,3157,17840
2,391,2019,106,48,128,1321,1554,7902
2,405,2019,121,98,108,1300,2200,6228
2,442,2019,75,43,49,1217,852,5893
2,447,2019,105,31,83,1291,3033,8002
2,473,2019,176,74,103,2290,1249,6972
2,493,2019,128,46,61,1481,1102,5887
2,530,2019,131,77,109,1292,3482,8617
2,546,2019,69,32,50,1394,980,5867
2,550,2019,109,27,46,1091,961,4890
2,591,2019,84,27,66,1029,2614,6125
2,629,2019,67,26,29,360,446,2042
2,667,2019,9,0,0,926,96,588
2,719,2019,32,21,20,454,1547,3354
2,791,2019,35,23,63,2472,617,5180
2,790,2019,3,0,0,1024,37,592
2,795,2019,49,14,18,414,422,2738
2,796,2019,32,39,48,2412,1979,5416
2,797,2019,32,13,15,616,1519,3451
2,801,2019,108,70,140,1323,2928,7479
2,807,2019,78,114,115,2893,1793,8586
3,33,2019,0,0,0,2,5,20
3,142,2019,3,8,7,111,47,207
3,210,2019,2,3,6,57,27,115
3,368,2019,6,5,0,20,22,72
3,372,2019,5,3,5,50,56,163
3,373,2019,5,1,0,30,35,137
3,463,2019,9,8,6,87,41,170
3,572,2019,7,11,13,221,136,456
3,683,2019,4,9,10,140,35,222
3,684,2019,0,2,1,29,9,55
3,685,2019,11,5,5,74,61,243
3,725,2019,2,2,4,44,27,127
3,726,2019,4,1,1,40,52,136
3,738,2019,1,0,0,33,11,44
3,755,2019,5,1,4,71,46,166
3,778,2019,0,0,0,9,9,29
4,73,2019,46,123,113,566,756,2496
4,75,2019,30,18,38,83,119,413
4,114,2019,13,54,58,385,402,1253
4,125,2019,1,0,0,2,7,22
4,126,2019,56,70,152,1339,2395,4601
4,151,2019,34,35,58,154,231,582
4,185,2019,29,80,99,576,719,2321
4,205,2019,20,62,71,298,173,1016
4,208,2019,55,150,185,660,784,3291
4,211,2019,77,46,110,1117,516,2155
4,241,2019,8,0,2,303,115,306
4,266,2019,51,90,89,419,426,1776
4,268,2019,56,35,101,575,286,1586
4,285,2019,90,54,293,4252,2251,7280
4,287,2019,12,45,59,230,578,1202
4,365,2019,28,36,54,620,228,1362
4,374,2019,44,57,121,607,1116,2335
4,388,2019,40,17,21,259,207,624
4,390,2019,34,26,39,223,534,1140
4,425,2019,69,44,71,337,330,1191
4,454,2019,39,54,123,510,584,1861
4,505,2019,28,88,77,231,111,1322
4,519,2019,83,3,16,45,57,254
4,521,2019,77,162,233,1213,1695,5203
4,529,2019,23,31,58,414,401,1348
4,603,2019,4,7,1,16,55,90
4,686,2019,69,71,120,1044,672,2163
4,710,2019,110,89,174,898,1027,2907
4,754,2019,85,58,106,1439,905,2374
4,768,2019,47,26,76,302,293,839
5,35,2019,55,28,56,598,1149,2129
5,37,2019,26,2,16,125,369,655
5,41,2019,75,19,54,841,837,3113
5,47,2019,41,8,46,317,377,1500
5,63,2019,91,31,54,403,649,1820
5,80,2019,110,12,79,729,1386,3387
5,85,2019,67,22,82,648,1051,3202
5,87,2019,56,4,38,490,1064,1780
5,89,2019,79,28,57,1187,1438,3240
5,99,2019,94,11,50,1028,2056,3736
5,124,2019,53,14,64,527,468,1860
5,183,2019,55,27,83,731,2286,4261
5,262,2019,172,20,108,1582,2418,4626
5,272,2019,96,37,112,539,1117,2641
5,342,2019,6,1,3,260,64,232
5,348,2019,67,15,35,379,523,2257
5,352,2019,50,8,40,308,859,1592
5,397,2019,90,120,130,441,1058,2537
5,398,2019,9,1,2,389,113,364
5,404,2019,54,8,49,324,340,1671
5,420,2019,33,33,41,399,502,1247
5,455,2019,48,15,39,260,248,1294
5,469,2019,50,11,50,480,989,1770
5,470,2019,66,19,81,893,1842,4175
5,506,2019,130,31,156,1209,1799,5234
5,512,2019,80,12,68,649,730,2002
5,515,2019,167,55,151,1858,2641,5579
5,516,2019,19,3,5,674,102,600
5,528,2019,122,33,99,1006,2129,4707
5,539,2019,35,6,36,163,802,1573
5,542,2019,62,14,64,347,1094,2164
5,579,2019,326,46,351,6529,8011,14446
5,580,2019,28,0,17,1354,329,1146
5,601,2019,99,49,69,487,1302,2820
5,638,2019,110,18,83,1324,2111,4071
5,646,2019,57,28,55,460,766,2087
5,651,2019,126,26,130,945,2121,4077
5,659,2019,121,11,91,1389,406,3826
5,675,2019,16,6,10,212,600,964
5,676,2019,20,4,25,129,87,555
5,700,2019,71,8,104,936,2376,3763
5,703,2019,88,14,89,609,746,2242
5,730,2019,60,26,42,286,737,1675
5,784,2019,115,45,208,1183,2073,4311
7,58,2019,42,43,10,160,218,761
7,107,2019,97,59,45,2342,2048,6438
7,110,2019,62,10,4,17,56,306
7,182,2019,60,14,10,158,288,737
7,198,2019,15,24,7,398,821,1442
7,220,2019,87,109,19,2079,4399,7341
7,275,2019,8,0,1,553,47,358
7,324,2019,72,60,19,511,786,2211
7,349,2019,58,25,13,763,843,2964
7,350,2019,54,64,26,354,529,1258
7,369,2019,25,20,2,280,437,1567
7,378,2019,46,22,11,146,577,993
7,435,2019,59,35,6,679,732,2428
7,436,2019,29,70,8,427,411,1574
7,475,2019,15,28,6,491,810,1660
7,534,2019,17,1,0,12,45,171
7,607,2019,82,43,18,1084,996,2890
7,613,2019,102,145,42,4164,3109,9915
7,619,2019,61,47,13,744,1934,3071
7,660,2019,59,81,15,413,1026,1835
7,731,2019,52,76,11,338,434,1450
12,553,2019,41,31,17,1064,507,1673
12,713,2019,23,16,16,976,377,1332
13,7,2019,90,63,181,14161,9181,20726
13,6,2019,20,9,50,926,1730,3241
13,9,2019,5,3,0,9,95,153
13,25,2019,29,8,52,565,1078,2226
13,28,2019,37,13,43,937,1976,3455
13,92,2019,26,18,28,999,1571,3183
13,94,2019,43,9,71,1630,2926,4611
13,177,2019,35,10,40,483,578,1459
13,251,2019,28,7,30,1340,3351,4890
13,300,2019,35,15,36,496,2164,3365
13,344,2019,32,17,24,879,3269,4694
13,366,2019,48,14,69,1631,2913,5521
13,413,2019,23,15,34,695,2922,4168
13,450,2019,35,10,39,1023,2192,3969
13,495,2019,29,10,55,1373,2981,4672
13,535,2019,14,6,3,81,484,755
13,541,2019,18,4,1,193,609,870
13,564,2019,38,26,89,1178,1669,4325
13,568,2019,35,15,52,690,2290,3460
13,575,2019,22,19,21,759,1349,2564
13,589,2019,11,3,18,200,553,973
13,618,2019,36,8,47,2582,1919,4475
13,617,2019,45,28,57,923,2548,4269
13,733,2019,103,28,119,4959,2724,7564
13,732,2019,39,10,12,260,668,1446
13,734,2019,41,18,58,520,1565,2951
13,736,2019,15,7,4,132,339,663
13,783,2019,24,6,33,3149,2404,5060
13,782,2019,56,23,69,606,1455,2836
13,785,2019,22,10,12,654,1102,1777
13,798,2019,16,1,1,1213,153,862
14,19,2019,36,28,20,1107,1009,2345
14,98,2019,54,37,74,1119,1144,2732
14,230,2019,68,35,86,2553,1753,4409
14,232,2019,36,9,47,658,795,1627
14,274,2019,26,3,3,952,444,1264
14,284,2019,87,29,59,5621,2075,6340
14,302,2019,60,33,42,1439,1429,3346
14,354,2019,74,20,27,887,537,1797
14,360,2019,48,35,46,1172,880,2373
14,370,2019,24,24,19,716,699,1744
14,392,2019,29,48,51,1607,1127,3351
14,448,2019,30,43,57,1428,1031,2485
14,476,2019,31,10,21,465,956,1713
14,497,2019,20,16,24,576,698,1604
14,566,2019,45,33,35,1193,979,2337
14,567,2019,15,18,17,962,671,1554
14,570,2019,73,45,51,1737,867,2812
14,635,2019,37,19,36,918,1079,2125
14,637,2019,71,36,43,1625,888,2838
14,699,2019,38,24,43,786,659,1722
14,709,2019,86,32,57,1874,1169,3429
14,810,2019,38,26,58,1195,915,2282
15,46,2019,10,2,3,85,121,423
15,107,2019,10,14,6,132,726,1063
15,134,2019,11,20,16,142,359,711
15,158,2019,0,0,0,0,1,2
15,241,2019,2,0,0,4,2,9
15,288,2019,7,9,16,120,458,936
15,377,2019,31,23,24,424,1576,2486
15,418,2019,2,6,2,24,101,203
15,445,2019,8,24,12,168,606,961
15,453,2019,1,1,0,8,44,64
15,484,2019,10,22,14,199,1302,1937
15,678,2019,20,28,28,512,935,1763
15,697,2019,7,15,10,198,437,909
15,704,2019,7,8,9,234,346,854
15,775,2019,12,11,10,201,541,994
16,30,2019,6,8,81,503,598,1393
16,43,2019,5,5,11,121,304,472
16,60,2019,6,4,54,149,159,465
16,68,2019,20,14,86,620,630,1580
16,118,2019,5,10,76,626,509,1369
16,167,2019,1,0,0,2,0,17
16,169,2019,0,0,0,0,0,32
16,217,2019,19,18,39,112,413,721
16,250,2019,4,7,26,143,92,446
16,290,2019,6,5,17,91,179,381
16,343,2019,21,29,69,1491,2056,3746
16,389,2019,0,1,1,19,73,104
16,396,2019,10,9,25,149,732,1001
16,421,2019,11,3,23,71,133,276
16,444,2019,10,9,52,203,218,720
16,446,2019,10,6,24,120,143,417
16,461,2019,4,2,1,35,123,168
16,588,2019,18,12,21,109,376,758
16,595,2019,6,5,32,196,109,433
16,608,2019,1,0,0,28,8,27
16,612,2019,0,0,0,1,7,10
16,620,2019,18,22,35,146,807,1210
16,624,2019,5,12,15,58,533,669
16,633,2019,15,9,14,120,338,517
16,652,2019,9,6,8,126,526,683
16,681,2019,12,5,41,212,118,490
16,720,2019,25,21,113,1315,1150,2960
16,769,2019,13,15,9,131,725,910
17,112,2019,60,18,37,1259,1306,2476
17,132,2019,120,34,13,318,208,812
17,143,2019,42,16,21,183,340,858
17,194,2019,52,45,29,682,398,1588
17,199,2019,80,36,81,2412,1527,3787
17,200,2019,7,0,3,336,100,310
17,218,2019,79,61,34,438,448,1519
17,254,2019,49,27,37,242,367,1321
17,265,2019,87,28,36,675,1281,2564
17,267,2019,66,24,36,371,440,1236
17,278,2019,178,39,36,262,168,926
17,299,2019,65,33,53,940,981,2409
17,345,2019,124,46,64,2864,263,3595
17,346,2019,6,1,3,339,51,282
17,347,2019,13,21,12,146,155,449
17,416,2019,73,4,15,101,66,340
17,423,2019,30,6,14,291,438,987
17,458,2019,47,13,22,150,277,658
17,462,2019,37,20,10,166,188,472
17,561,2019,38,46,18,135,120,693
17,563,2019,80,37,61,462,551,1888
17,625,2019,28,16,19,551,294,1016
17,628,2019,218,63,113,3534,1034,5138
17,647,2019,48,45,35,232,114,935
17,658,2019,48,23,15,460,226,865
17,693,2019,65,17,10,55,89,312
18,48,2019,43,8,18,371,1192,2130
18,62,2019,257,65,270,25795,9992,32380
18,61,2019,87,14,23,1806,2006,4384
18,81,2019,108,39,60,1486,3588,7315
18,82,2019,44,11,25,827,1747,3209
18,102,2019,24,12,14,469,1972,3594
18,104,2019,66,19,28,479,1596,3290
18,130,2019,54,11,24,503,894,1948
18,133,2019,23,8,8,380,710,1661
18,150,2019,34,13,16,520,1324,2915
18,152,2019,46,26,24,607,2254,4122
18,179,2019,61,14,15,923,2471,4187
18,188,2019,30,16,17,819,1609,3259
18,204,2019,17,6,14,935,895,2040
18,203,2019,21,4,12,148,769,1278
18,247,2019,21,4,9,190,463,1150
